Time,Event context,Component,Event name,Description,Origin,IP address
"30/01/17, 02:27",File: Лекция 6,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '1587'.,web,130.204.171.237
"30/01/17, 02:27",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
"30/01/17, 02:27",File: Лекция 5,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '1579'.,web,130.204.171.237
"30/01/17, 02:27",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
"30/01/17, 02:26",File: Лекция 4,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '1578'.,web,130.204.171.237
"30/01/17, 02:26",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
"30/01/17, 02:26",File: Лекция  3,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '710'.,web,130.204.171.237
"30/01/17, 02:26",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
"30/01/17, 02:25",File: Лекция 2,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '709'.,web,130.204.171.237
"30/01/17, 02:25",File: Лекция 1,File,Course module viewed,The user with id '5511' viewed the 'resource' activity with course module id '708'.,web,130.204.171.237
"30/01/17, 02:25",Course: Програмни езици,System,Course viewed,The user with id '5511' viewed the course with id '49'.,web,130.204.171.237
"29/01/17, 23:05",Other,File,Course module viewed,The user with id '5494' viewed the 'resource' activity with course module id '4369'.,web,78.90.52.167
"29/01/17, 23:05",Course: Програмни езици,System,Course viewed,The user with id '5494' viewed the course with id '49'.,web,78.90.52.167
"29/01/17, 21:51",Course: Програмни езици,System,Course viewed,The user with id '2' viewed the course with id '49'.,web,46.10.58.103
"29/01/17, 21:11",File: Конспект 2015-2016,File,Course module viewed,The user with id '5493' viewed the 'resource' activity with course module id '3732'.,web,78.90.101.45
"29/01/17, 21:11",Course: Програмни езици,System,Course viewed,The user with id '5493' viewed the course with id '49'.,web,78.90.101.45
"29/01/17, 20:08",Course: Програмни езици,System,Course viewed,The user with id '5573' viewed the course with id '49'.,web,88.80.125.169
"29/01/17, 18:51",File: Конспект 2015-2016,File,Course module viewed,The user with id '2' viewed the 'resource' activity with course module id '3732'.,web,46.10.58.103
"29/01/17, 14:27",Course: Програмни езици,System,Course viewed,The user with id '5662' viewed the course with id '49'.,web,87.116.71.231
"29/01/17, 10:31",File: Лекция 1,File,Course module viewed,The user with id '5580' viewed the 'resource' activity with course module id '708'.,web,78.90.100.145
"29/01/17, 10:24",File: Лекция SOLID,File,Course module viewed,The user with id '5580' viewed the 'resource' activity with course module id '3684'.,web,78.90.100.145
"29/01/17, 10:24",Course: Програмни езици,System,Course viewed,The user with id '5580' viewed the course with id '49'.,web,78.90.100.145
"29/01/17, 10:20",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,89.25.28.8
"29/01/17, 01:14",Course: Програмни езици,System,Course viewed,The user with id '5620' viewed the course with id '49'.,web,95.43.16.169
"28/01/17, 20:37",File: Лекция 7,File,Course module viewed,The user with id '5585' viewed the 'resource' activity with course module id '1588'.,web,78.90.52.231
"28/01/17, 20:37",Course: Програмни езици,System,Course viewed,The user with id '5585' viewed the course with id '49'.,web,78.90.52.231
"28/01/17, 20:33",Course: Програмни езици,System,Course viewed,The user with id '5585' viewed the course with id '49'.,web,78.90.52.231
"28/01/17, 20:33",File: Лекция 6,File,Course module viewed,The user with id '5585' viewed the 'resource' activity with course module id '1587'.,web,78.90.52.231
"28/01/17, 20:33",Course: Програмни езици,System,Course viewed,The user with id '5585' viewed the course with id '49'.,web,78.90.52.231
"28/01/17, 20:23",File: Примерна задача за изпит,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '905'.,web,78.90.50.230
"28/01/17, 20:23",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:38",File: Generics (генетични типове) .Lambda expressions в C# и C++. Паралелни конструктори в С++,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '1586'.,web,78.90.50.230
"28/01/17, 17:36",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:36",File: Динамично управление на памет - лоши и добри страни,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '1296'.,web,78.90.50.230
"28/01/17, 17:36",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:26",File: Конспект 2015-2016,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.230
"28/01/17, 17:26",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:11",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:11",File: Лекция 7,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '1588'.,web,78.90.50.230
"28/01/17, 17:11",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 17:11",File: Лекция 6,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '1587'.,web,78.90.50.230
"28/01/17, 17:09",File: Конспект 2015-2016,File,Course module viewed,The user with id '5579' viewed the 'resource' activity with course module id '3732'.,web,78.90.50.230
"28/01/17, 17:09",Course: Програмни езици,System,Course viewed,The user with id '5579' viewed the course with id '49'.,web,78.90.50.230
"28/01/17, 15:00",Course: Програмни езици,System,Course viewed,The user with id '5649' viewed the course with id '49'.,web,84.54.157.36
"28/01/17, 14:24",Course: Програмни езици,System,Course viewed,The user with id '5491' viewed the course with id '49'.,web,130.204.23.14
"28/01/17, 13:43",File: Конспект 2014-2015,File,Course module viewed,The user with id '5515' viewed the 'resource' activity with course module id '3227'.,web,176.12.21.25
"28/01/17, 13:43",Course: Програмни езици,System,Course viewed,The user with id '5515' viewed the course with id '49'.,web,176.12.21.25
"28/01/17, 13:21",File: Конспект 2015-2016,File,Course module viewed,The user with id '5633' viewed the 'resource' activity with course module id '3732'.,web,78.90.130.209
"28/01/17, 13:21",Course: Програмни езици,System,Course viewed,The user with id '5633' viewed the course with id '49'.,web,78.90.130.209
"28/01/17, 11:25",File: Конспект 2015-2016,File,Course module viewed,The user with id '5515' viewed the 'resource' activity with course module id '3732'.,web,176.12.21.25
"28/01/17, 11:24",Course: Програмни езици,System,Course viewed,The user with id '5515' viewed the course with id '49'.,web,176.12.21.25
"28/01/17, 11:24",Course: Програмни езици,System,Course viewed,The user with id '5831' viewed the course with id '49'.,web,77.77.26.112
"28/01/17, 11:23",Course: Програмни езици,System,Course viewed,The user with id '5831' viewed the course with id '49'.,web,77.77.26.112
"28/01/17, 11:00",File: Лекция  3,File,Course module viewed,The user with id '5559' viewed the 'resource' activity with course module id '710'.,web,94.155.69.205
"28/01/17, 11:00",Course: Програмни езици,System,Course viewed,The user with id '5559' viewed the course with id '49'.,web,94.155.69.205
"28/01/17, 04:49",Course: Програмни езици,Recycle bin,Item deleted,Item with ID 556 deleted.,cli,
"27/01/17, 23:34",File: Конспект 2015-2016,File,Course module viewed,The user with id '5515' viewed the 'resource' activity with course module id '3732'.,web,176.12.21.25
"27/01/17, 23:34",Course: Програмни езици,System,Course viewed,The user with id '5515' viewed the course with id '49'.,web,176.12.21.25
"27/01/17, 17:26",Course: Програмни езици,System,Course viewed,The user with id '6391' viewed the course with id '49'.,web,46.10.207.2
"27/01/17, 17:20",Course: Програмни езици,System,Course viewed,The user with id '5552' viewed the course with id '49'.,web,213.145.105.54
"27/01/17, 17:11",File: Конспект 2015-2016,File,Course module viewed,The user with id '5606' viewed the 'resource' activity with course module id '3732'.,web,77.70.26.88
"27/01/17, 17:10",Course: Програмни езици,System,Course viewed,The user with id '5606' viewed the course with id '49'.,web,77.70.26.88
